id,text,teacher_uptake_student,student_uptake_teacher
65602,"STUDENT:
    thank you ) TEACHER:
    I've baked my own sourdough bread, which was a very popular thing in the lockdown in the UK
    Do you know sourdough?",0.568110755,0.909319534
65603,"STUDENT:
    No! I have to try )
    It's difficult to make? TEACHER:
    It's the bread you make without shop-bought yeast. You ferment flour and water for a while until it produces it's own yeast
    It's not difficult but it takes a few days to make that sourdough starter!
    But once you have it, you can make bread, waffles, pancakes, focaccia - so many things",0.988338956,0.824471406
65604,"STUDENT:
    I see! Actually this sort of bread is better than with shop-bought yeast I think TEACHER:
    Yes, I'll give you a recipe if you'd like.",0.829093406,0.999305415
65605,"STUDENT:
    I really need it now )
    thank you! TEACHER:
    Oh no, time to go! That went fast! Thank you for today! Some of the new words were 'deliberately', 'time-consuming' (you used it very well, so maybe it wasn't new) and 'my heart bleeds' for expressing sarcasm. We'll return to them another day!",0.880102217,0.830138403
65606,"STUDENT:
    Thank you very much! TEACHER:
    And I'll see you here on Friday at the same time for more food talk, right?",0.904630718,0.895979668
65607,"STUDENT:
    See you soon! TEACHER:
    See you, take care!",0.985524644,0.966446031
65608,"STUDENT:
    Thank you! See you! Take care too TEACHER:
    :) you can just close the programme, everything is saved automatically",0.858782142,0.994171405
65610,"STUDENT:
    hello",,
65611,"TEACHER:
    Hi <STUDENT>!
    How are you? STUDENT:
    fine
    and you?",,0.961457519
65612,"TEACHER:
    Fine, thank you
    Ready for some more Harry Potter stuff? STUDENT:
    I need computer again?",0.974216454,0.608870523
65613,"TEACHER:
    Yes, that would be good STUDENT:
    okay
    wait a minute",0.880745001,0.832645876
65614,"TEACHER:
    Let me know when you're all set up
    1. HP and the Philosopher's Stone
    3. HP and the Prisoner of Azkaban
    4. HP and the Goblet of Fire
    5. HP and the Order of the Phoenix
    6. HP and the Half-Blood Prince
    7. HP and the Deathly Hallows STUDENT:
    hi
    I am ready",0.842371748,0.183987258
65615,"TEACHER:
    Hi <STUDENT>, can you see the names of the remaining books above? STUDENT:
    yes",0.987302897,0.913957443
65616,"TEACHER:
    You've guessed the Chamber of Secrets last time STUDENT:
    yes",,0.888866529
65617,"TEACHER:
    Ready for the next one? STUDENT:
    yeeees",,0.664486466
65618,"TEACHER:
    Got it to be the right way up now. Can you see it?
    on Skype STUDENT:
    Order of the Phoenix&amp;
    ?",,0.378869548
65619,"TEACHER:
    Why do you think so? STUDENT:
    Lupin, Tonks and Moody",0.32530289,0.555201981
65620,"TEACHER:
    Ah, good one!
    Do you know what's going on? STUDENT:
    yes",0.853404524,0.783364838
65621,"TEACHER:
    ? STUDENT:
    they are going to fly to their staff",,
65622,"TEACHER:
    What do you mean by 'to their staff'? STUDENT:
    flat
    where they live
    and talk",0.999312213,0.758889587
65623,"TEACHER:
    ah, ok
    maybe the 'headquarters' of the Order - where they are based
    Staff means the people who work for a company or school for example
    For example, in case of fire, all students and staff should leave the school through the front and back doors
    or something like that STUDENT:
    okay
    am I right?",0.716359536,0.417906718
65624,"TEACHER:
    Oh yes, sorry, you're right!
    What's 'Mad-Eye Moody' in the Ukrainian translation? STUDENT:
    I don't really remember",0.767802683,0.812415522
65625,"TEACHER:
    Ok :) Ready for the next one? STUDENT:
    yes",0.22057236,0.886790704
65626,"TEACHER:
    Got it? STUDENT:
    Goblet of fire
    tournamet
    Moody",,0.738129923
65627,"TEACHER:
    well-done!
    and what's going on in this bit? STUDENT:
    Harry is thinking who and why put his name to the goblet of fire",0.70246416,0.400216323
65628,"TEACHER:
    Exactly! Poor Harry :)
    The next one's coming up! STUDENT:
    Half-Blood prince
    potion
    counter-clockwise
    clockwise",0.897472631,0.523239337
65629,"TEACHER:
    Yes, correct! STUDENT:
    red-faced Hermione",0.739869796,0.867814138
65630,"TEACHER:
    ha-ha, yes
    so what's going on? STUDENT:
    Harry is making potion, but not really like in the recipe, with Half-Blood prince's ideas",0.86134721,0.880163037
65631,"TEACHER:
    Correct, yes!
    Next one! STUDENT:
    LOVE THIS MOMENT
    Prisoner of Azkaban
    my favourite one
    Lupin",0.208909948,0.74435265
65632,"TEACHER:
    I know, so good!! STUDENT:
    chocolate
    Dementor
    Azkaban",0.876143563,0.872920225
65633,"TEACHER:
    absolutely! It's my favourite moment from this book, too. So what's going on? STUDENT:
    Harry felt bad because of Dementor, and Lupin helped him",0.371210967,0.608273907
65634,"TEACHER:
    yes :)
    Next one! STUDENT:
    they are in train now",0.28899947,0.68272573
65635,"TEACHER:
    yes, they are on a train STUDENT:
    Deathly Hallows
    Dobby died",0.999256536,0.518644547
65636,"TEACHER:
    Correct!
    a sad moment! STUDENT:
    :((((",0.92378835,0.889933373
65637,"TEACHER:
    And the last one, easy-peasy! STUDENT:
    Philosopher Stone)",,0.593154913
65638,"TEACHER:
    yes, of course :)
    and what's going on? STUDENT:
    snake
    Dudley",0.842032272,0.629174911
65639,"TEACHER:
    what kind of snake? STUDENT:
    so Ha
    boa constrictor",0.994940487,0.569461221
65640,"TEACHER:
    yes) STUDENT:
    so Harry and his aunt's family are in thee zoo",0.898037909,
65641,"TEACHER:
    true! STUDENT:
    and he helped the snake",0.662144388,
65642,"TEACHER:
    Yes, correct. Well, you do know your Harry Potter books! STUDENT:
    yes)",0.711531738,0.930197783
65643,"TEACHER:
    Was it nice to read bits in English? STUDENT:
    yeah
    intresting",,0.769580014
65644,"TEACHER:
    Would you like to look at the photos again and see if there are any bits that are hard to understand? I'll give you 5 min STUDENT:
    snarled
    feeble
    grunted
    lawn
    idle",0.787237354,0.336788089
65645,"TEACHER:
    Got it, anything else? STUDENT:
    shrivelled bean
    hastily
    lilac
    stirred
    palest pink
    demanded
    fumes
    caulldron
    slab
    crumpled
    piped up
    cellar
    throeat
    reddish mound",0.859072922,0.881320548
65646,"TEACHER:
    Tjat STUDENT:
    uncoiling",0.709175467,
65647,"TEACHER:
    That's quite a list, let's look at some of them, maybe you can guess the meaning
    We talked about 'a cauldron' last time, it's a pan for making potions, remember? STUDENT:
    ah yes",,0.55573294
65648,"TEACHER:
    ok
    a reddish mound' If we add -ish to words, it means something is not quite like it, but close. For example, my shirt isn't yellow, it's yellowish
    Did you get up early? Well, early-ish, about 8 am
    Not quite early, you see?
    So if something is 'reddish', it's ? STUDENT:
    yes",0.36084998,0.400928033
65649,"TEACHER:
    what do you think?
    what colour? STUDENT:
    pink?",,0.816042379
65650,"TEACHER:
    Kind of! Not quite red, right? STUDENT:
    yes",,0.7067248
65651,"TEACHER:
    Now, Uncle Vernon looked after his 'lawn'. A lawn is an area of grass that's all cut to the same height
    with a machine called a lawnmower
    Lawns are very important in the English culture. Many people want to create a perfect lawn. But other people say that it's much better for nature to have some flowers there too, not just cut grass, not good for bees!
    And I just think a lawn is a waste of space, I like to grow fruit and vegetables, not lawn!
    Does it make sense?
    You can always google pictures of a lawn STUDENT:
    wow",,0.371747228
65652,"TEACHER:
    Hey <STUDENT>, is everything ok? STUDENT:
    yes",,0.930516501
65653,"TEACHER:
    Internet problems? STUDENT:
    yeah",,0.713126597
65654,"TEACHER:
    ok
    When I was about 14, 'Harry Potter and the Philosopher's Stone' was the first book I read in English! STUDENT:
    that's cool!",,0.8354319
65655,"TEACHER:
    I think the first few pages were hard, and I looked up every new word in the dictionary. But then it became much easier because I learned lots of words
    If you get hold of a copy of the book in English, you could give it a try! I bet you can do it! STUDENT:
    are you here?",0.878863815,0.364707055
65656,"TEACHER:
    yes!
    What do you think? Do you think you could read the Philosopher's Stone in English? STUDENT:
    yes",0.871454785,0.153781647
65657,"TEACHER:
    The first couple of books are written in a simpler language and are a great first read
    Or maybe you have read book in English already? STUDENT:
    😊(*/ω＼*)
    I think I haven't",,0.695791387
65658,"TEACHER:
    Something to think about :)
    Ok, <STUDENT>, well done today! Have a nice day and I'll talk to you on Thursday at `10 am STUDENT:
    thank you!",0.535432385,0.92357549
65659,"TEACHER:
    * you have read bookS, not book STUDENT:
    goodbye!",0.624542976,0.52295521
65661,"STUDENT:
    Hello, <TEACHER>.",,
65662,"TEACHER:
    Hi <STUDENT>!
    Oh sorry, I forgot to enter my username
    How are you? How was your weekend at your parents'? STUDENT:
    It's great, thanks.",0.997301761,0.21463974
65663,"TEACHER:
    Tell me a bit about it, please! In the past tense :) STUDENT:
    I sent you my homework used my yahoo email.
    OK.",0.293376556,0.538949839
65664,"TEACHER:
    Yes, I saw it, we'll get to it in a minute, thank you STUDENT:
    I went home at Friday night, and my Mom cooked a lot of delicious food as usual.
    sorry, On Friday night.",0.791024951,0.684238919
65665,"TEACHER:
    Good correction, well done!
    Oh, sounds wonderful! STUDENT:
    And I talked a lot with my parents about things like how is my work going, if it's cold in Beijing.",0.512408796,0.917787207
